Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ48,OUT049,3970.577
DRB13,OUT027,5158.5205
FDV59,OUT017,2981.9292
FDL32,OUT035,2113.3447
FDZ12,OUT035,2372.083
NCR06,OUT027,944.7636
FDP51,OUT017,1795.2357
FDY22,OUT013,2339.5234
FDZ38,OUT049,2095.0278
NCO54,OUT035,769.45593
FDR23,OUT035,2964.2144
FDM38,OUT049,709.8886
FDS25,OUT013,1511.8414
FDZ22,OUT013,1241.3027
FDZ20,OUT019,216.13374
FDD45,OUT010,33.29
FDN03,OUT049,4085.692
NCW30,OUT046,2873.6497
FDY24,OUT027,1720.2891
FDJ26,OUT019,33.29
FDM15,OUT049,2568.9473
NCW54,OUT027,1325.1204
FDA23,OUT045,1532.8488
FDA39,OUT019,33.29
FDZ12,OUT017,2074.6226
NCB42,OUT046,1491.04
FDL16,OUT046,428.28482
FDO24,OUT019,33.29
NCP42,OUT046,2148.141
FDR19,OUT018,2093.8542
DRL01,OUT045,3064.215
FDV37,OUT046,3261.2
FDI41,OUT010,33.29
FDF58,OUT049,547.6004
NCF43,OUT018,1623.1155
FDN02,OUT049,3022.9204
NCP41,OUT035,1754.8875
NCY17,OUT027,1017.5067
FDL58,OUT027,6133.312
NCA30,OUT027,4260.4653
FDE46,OUT018,1970.6664
FDY38,OUT035,3358.3416
NCH29,OUT027,2175.7566
FDO20,OUT045,4006.7295
FDP44,OUT018,1426.2911
FDM02,OUT027,2459.392
FDJ14,OUT027,2218.5168
FDH04,OUT010,33.29
DRK23,OUT046,2980.694
NCW05,OUT046,1265.1108
FDF12,OUT049,2262.9456
FDL51,OUT019,33.29
FDN03,OUT018,3674.5276
DRJ37,OUT049,2314.3135
FDM12,OUT019,33.29
FDA16,OUT045,3362.7383
NCB07,OUT017,2723.2468
NCI17,OUT019,33.29
FDR51,OUT046,2376.4993
FDJ55,OUT045,3026.766
NCZ17,OUT013,33.29
FDU25,OUT013,756.2221
NCG18,OUT045,1333.5897
DRM11,OUT017,3873.818
FDH16,OUT035,1442.9023
FDZ04,OUT018,736.0147
NCX53,OUT035,2228.2808
FDX38,OUT027,768.42596
FDX09,OUT046,2341.6296
NCW05,OUT018,1351.1914
NCS41,OUT017,2526.9692
FDI26,OUT046,2339.5242
NCZ41,OUT027,2881.7307
NCK06,OUT046,1351.4983
FDX23,OUT027,2221.1758
NCA42,OUT046,1761.9717
FDC20,OUT049,491.7882
DRC49,OUT018,1938.1454
FDX01,OUT013,1728.5443
FDC08,OUT045,3489.587
FDC02,OUT017,4247.3315
FDK10,OUT045,2630.4878
DRC24,OUT013,2407.2258
FDW16,OUT019,33.29
NCU06,OUT018,2884.6257
DRA59,OUT045,2204.2625
FDR24,OUT019,33.29
DRL35,OUT018,275.79242
FDA49,OUT013,1140.1034
NCC55,OUT046,311.44974
DRD24,OUT019,33.29
NCE55,OUT049,2658.5525
FDT33,OUT045,2448.5886
NCT53,OUT013,2141.8904
FDS26,OUT046,3057.3123
FDL22,OUT018,1083.9646
FDP44,OUT017,1723.2142
FDC52,OUT018,1811.145
FDI53,OUT010,33.29
FDZ23,OUT046,3285.1934
NCT18,OUT013,2768.0767
FDR13,OUT046,1944.9775
FDB09,OUT010,33.29
FDZ60,OUT013,1509.9534
FDB11,OUT046,3347.4841
FDC10,OUT018,1696.8948
FDW56,OUT035,3349.0637
FDK14,OUT027,2110.072
DRE27,OUT027,2251.8354
FDA38,OUT017,3661.2686
FDT11,OUT045,2683.814
FDP15,OUT035,3750.847
FDV27,OUT035,1582.3351
FDS36,OUT027,2949.785
FDY40,OUT027,1400.6829
NCF19,OUT049,706.45465
FDF53,OUT045,2489.655
FDS14,OUT027,3785.0403
FDE56,OUT046,938.37866
FDZ19,OUT035,3121.225
FDZ46,OUT013,1749.7534
FDR16,OUT046,3410.7185
FDG29,OUT018,346.47876
NCE30,OUT017,2942.0964
FDZ40,OUT046,468.52637
FDG58,OUT018,2233.663
DRH03,OUT013,998.7681
FDZ47,OUT045,1453.8868
FDV04,OUT018,2201.8376
FDZ10,OUT018,1624.8398
FDG46,OUT017,1822.292
NCF07,OUT045,1358.8301
FDY44,OUT035,3455.6675
FDB21,OUT013,4253.4165
FDS20,OUT035,3175.1765
FDS49,OUT049,766.51697
FDX55,OUT027,6139.67
NCQ02,OUT018,2211.2412
FDR25,OUT013,3953.4595
DRG39,OUT045,486.8205
FDB46,OUT046,3105.3772
NCC30,OUT018,2200.611
FDE58,OUT035,1831.5493
FDC05,OUT019,33.29
FDY15,OUT046,2124.6814
FDG14,OUT046,2465.6426
FDL08,OUT049,3617.104
FDQ47,OUT013,76.180145
FDN12,OUT035,1654.0515
FDW10,OUT013,2874.5593
FDD02,OUT035,1846.327
FDX35,OUT010,428.6018
FDT35,OUT046,2610.126
DRN47,OUT019,33.29
FDB11,OUT010,664.31903
FDN20,OUT045,2287.4233
FDB59,OUT035,3241.7014
FDJ58,OUT045,2499.6646
FDU60,OUT046,2961.4841
FDS03,OUT049,712.99054
FDU40,OUT019,33.29
DRH15,OUT049,137.61447
FDD04,OUT027,3496.2566
FDQ01,OUT046,3986.4143
FDF28,OUT035,2444.2383
FDD22,OUT010,33.29
FDY19,OUT046,1389.0364
FDN33,OUT035,1313.0991
FDV36,OUT035,1799.7178
FDW01,OUT010,33.29
FDJ28,OUT049,2786.1157
FDB17,OUT035,3060.2063
FDM40,OUT049,1737.326
FDV46,OUT045,1611.6139
FDQ44,OUT049,1580.1155
NCD42,OUT046,134.9432
DRH37,OUT046,1645.508
FDR10,OUT018,2117.811
NCD06,OUT027,1081.6782
FDI53,OUT046,2497.626
FDG16,OUT035,3763.7344
DRB25,OUT046,773.2601
FDY09,OUT046,2412.9346
FDX48,OUT045,2324.9087
FDC03,OUT010,33.29
FDT47,OUT035,1776.3748
FDW44,OUT027,4624.2915
FDT24,OUT017,1200.6644
FDT12,OUT019,33.29
NCS38,OUT035,1691.5094
FDO39,OUT035,2667.7961
FDA13,OUT046,353.826
FDO48,OUT035,4380.232
DRJ01,OUT017,2334.4282
FDD53,OUT018,318.4229
NCT05,OUT049,3741.5188
FDQ51,OUT045,269.1977
FDU60,OUT013,2596.3652
FDC59,OUT046,711.74304
FDP36,OUT035,892.70044
NCM19,OUT017,1622.398
FDL16,OUT035,610.0553
FDE50,OUT018,2395.4763
NCR18,OUT013,394.4681
NCD30,OUT035,1502.8512
FDH31,OUT013,1471.8995
FDD56,OUT019,33.29
FDC47,OUT049,3590.824
FDZ21,OUT045,1283.7072
FDM01,OUT049,1731.4531
FDF24,OUT013,1069.9374
FDW23,OUT017,447.32162
FDY52,OUT018,710.75995
DRH37,OUT027,3970.1785
DRO47,OUT027,2609.6953
FDR25,OUT049,4294.793
FDQ24,OUT027,6181.025
DRJ51,OUT018,3271.9485
NCU06,OUT035,3249.1475
NCV18,OUT018,893.69196
NCC06,OUT027,2914.9724
FDZ01,OUT018,1385.6597
FDT14,OUT017,1880.9977
FDD11,OUT019,33.29
FDN09,OUT017,3689.5981
NCO18,OUT010,130.36043
FDZ50,OUT045,2519.5413
FDS44,OUT013,3778.3813
FDI36,OUT045,3093.7417
FDA26,OUT010,33.29
NCY53,OUT049,1403.1681
FDF32,OUT049,2901.3965
FDF59,OUT010,33.29
FDB20,OUT046,788.48804
DRH11,OUT035,897.7534
FDT03,OUT049,2290.47
NCH06,OUT035,3471.1396
FDR55,OUT049,3158.0146
FDI10,OUT035,2418.067
FDZ12,OUT045,2072.5867
FDM12,OUT049,3483.2874
DRB25,OUT045,1392.0448
NCS41,OUT013,2413.739
NCT53,OUT049,2405.5166
NCD55,OUT013,342.05103
FDY08,OUT049,2343.099
NCP55,OUT049,514.49005
FDA33,OUT013,2348.8142
FDQ33,OUT013,2396.7139
FDE45,OUT027,5095.5747
FDT26,OUT013,1561.5774
NCV53,OUT049,3516.0522
FDK60,OUT027,2687.7292
NCJ29,OUT046,932.7424
FDI15,OUT045,3787.5173
FDX21,OUT013,1728.7357
FDV49,OUT019,481.88214
DRO59,OUT046,720.57355
FDZ14,OUT045,1369.8661
FDP32,OUT027,3595.5876
FDC33,OUT017,3490.2153
FDT14,OUT010,33.29
NCN54,OUT027,1756.0433
FDR57,OUT027,3800.828
DRK12,OUT046,33.29
FDX52,OUT049,3121.828
FDX08,OUT010,33.29
FDP10,OUT010,33.29
NCP50,OUT045,857.0897
NCL06,OUT013,4107.207
FDP25,OUT013,3665.324
FDE53,OUT013,1517.3093
FDL27,OUT017,747.0163
FDC35,OUT049,2956.1448
DRJ47,OUT010,159.6569
FDD16,OUT018,790.619
NCN42,OUT049,2150.5935
FDC38,OUT027,3670.6248
NCO07,OUT045,3040.9924
FDQ20,OUT049,183.82188
FDI32,OUT046,1215.5302
FDN20,OUT010,33.29
DRJ51,OUT027,5623.9365
FDU08,OUT045,1353.9998
DRN37,OUT019,33.29
FDD05,OUT010,33.29
FDW15,OUT046,2358.8416
FDI52,OUT046,1587.3125
DRM11,OUT049,3814.0312
NCO06,OUT045,203.58235
FDU38,OUT049,2492.7524
FDU59,OUT018,2254.9502
FDJ10,OUT046,2197.6333
FDM13,OUT049,2059.7769
NCJ30,OUT019,33.29
FDM45,OUT018,1739.9126
FDP36,OUT045,948.82904
NCD30,OUT010,33.29
FDN48,OUT017,1139.1704
FDY32,OUT049,2491.3757
FDU47,OUT046,2106.826
FDF17,OUT019,33.29
FDP34,OUT017,2363.5403
FDA47,OUT049,3167.4524
DRD27,OUT027,2249.9634
FDW38,OUT045,177.01085
FDZ15,OUT019,33.29
FDZ03,OUT027,4578.0283
NCN19,OUT049,2792.673
FDG02,OUT035,3274.3723
FDS31,OUT035,3197.9011
FDW43,OUT019,33.29
FDZ47,OUT010,33.29
FDO57,OUT017,2276.99
NCL07,OUT013,148.52977
NCV42,OUT013,1576.8206
FDP40,OUT017,1926.1859
FDP48,OUT019,33.29
FDH21,OUT017,2225.7798
NCP02,OUT049,925.1708
FDK24,OUT049,381.6952
FDC41,OUT045,949.38165
FDF08,OUT017,1450.7786
FDO49,OUT017,340.62592
FDS56,OUT027,6658.3916
FDX46,OUT018,821.5546
FDQ07,OUT013,3487.475
FDC32,OUT010,33.29
FDT21,OUT019,431.71832
FDG58,OUT045,2289.1694
FDW14,OUT049,1079.5203
DRA12,OUT027,3377.29
FDV27,OUT013,1184.8784
DRD25,OUT013,1780.6377
DRF48,OUT027,4522.0337
FDX24,OUT017,1281.4885
DRJ51,OUT046,2670.6357
FDE45,OUT045,2466.9272
FDE14,OUT046,1729.3663
FDG53,OUT045,1880.5067
FDT08,OUT046,1862.7554
DRC27,OUT027,5906.1016
FDG20,OUT035,3122.8296
FDC21,OUT046,1605.218
FDV31,OUT018,2563.2412
FDB58,OUT045,2059.3943
FDV23,OUT046,1688.4252
FDA25,OUT019,33.29
FDC15,OUT046,1658.7992
FDU47,OUT049,1790.381
FDE23,OUT013,370.11426
FDS08,OUT013,2995.153
FDW03,OUT027,2794.0332
FDJ60,OUT018,2406.7405
FDM34,OUT017,1799.4629
FDW33,OUT013,1645.5834
FDZ40,OUT013,722.227
FDE33,OUT018,1156.7408
NCC06,OUT010,33.29
FDU11,OUT046,1678.7181
FDL44,OUT017,2445.3022
NCZ29,OUT017,1571.1084
FDG28,OUT010,369.82794
FDL12,OUT018,703.94543
FDD52,OUT017,1529.1534
FDO15,OUT013,1051.9764
NCN29,OUT027,1139.8657
FDW36,OUT013,1622.6084
FDB21,OUT046,3263.0203
FDZ28,OUT013,1879.0541
FDY10,OUT035,1761.7208
DRG39,OUT017,440.1871
FDN28,OUT013,1485.4058
FDV15,OUT035,1676.8037
DRI13,OUT035,3395.0066
FDH20,OUT046,1433.941
FDY51,OUT013,3641.9136
FDE16,OUT013,3574.5723
FDX40,OUT018,447.3331
FDC48,OUT018,973.92413
FDS14,OUT046,1776.167
FDX56,OUT017,3572.202
FDI10,OUT046,2589.5144
FDI14,OUT013,2196.5537
DRM48,OUT013,533.2484
NCH07,OUT027,3612.2205
FDY26,OUT013,3027.0867
FDD02,OUT027,3176.8125
FDM12,OUT046,3291.0469
DRF01,OUT010,33.29
FDV36,OUT046,1686.1229
DRI59,OUT013,3653.52
FDV03,OUT018,2259.565
FDO39,OUT017,2882.2815
NCB07,OUT018,2498.975
FDH38,OUT027,2987.087
FDZ13,OUT035,1089.1052
NCZ30,OUT046,1365.3037
NCA06,OUT035,418.85736
FDB04,OUT049,1006.1462
FDN50,OUT013,1341.5471
NCG06,OUT049,3764.557
NCY17,OUT018,375.60815
FDC23,OUT046,2690.165
FDK33,OUT049,3088.1377
FDR03,OUT049,3400.2498
FDZ07,OUT045,883.358
FDO38,OUT013,1049.0808
FDS59,OUT046,1591.4835
DRM11,OUT019,245.10927
FDX52,OUT027,5057.159
DRJ35,OUT018,452.13208
NCP53,OUT046,3518.6953
FDW15,OUT019,33.29
DRI47,OUT045,1998.2303
DRZ11,OUT035,1583.4684
FDS02,OUT013,2702.0503
DRD49,OUT018,3416.0103
FDW38,OUT049,511.84988
FDR21,OUT019,33.29
FDE40,OUT013,693.5643
FDI02,OUT045,1446.0045
FDQ04,OUT045,312.75748
FDY14,OUT017,3974.2146
NCT54,OUT046,1116.0403
DRD25,OUT017,1486.2762
DRE01,OUT045,3466.894
FDJ12,OUT010,33.29
NCZ05,OUT049,1499.5106
DRB25,OUT019,33.29
NCC31,OUT045,2142.3916
FDM16,OUT045,1167.7701
DRG11,OUT049,1303.3582
FDV24,OUT027,3715.7874
FDV43,OUT046,309.94342
FDG05,OUT018,2020.9423
FDV23,OUT010,33.29
FDI58,OUT018,1285.5492
FDQ11,OUT017,4007.9678
FDC05,OUT027,5097.347
FDF40,OUT013,3709.3982
FDU02,OUT018,3233.508
FDT32,OUT013,2954.6162
NCF06,OUT017,3663.726
FDT46,OUT013,594.32996
FDR58,OUT010,33.29
FDY04,OUT046,2760.1033
FDT58,OUT045,2218.6401
FDE46,OUT049,2075.05
DRH11,OUT017,928.9925
DRI51,OUT046,1838.0438
FDC35,OUT017,2984.674
FDP45,OUT035,3714.5393
FDC45,OUT017,2547.0117
FDU01,OUT045,2550.0178
FDJ53,OUT010,33.29
FDJ46,OUT017,2653.8198
FDX07,OUT013,2943.993
NCI30,OUT049,3517.638
FDE47,OUT027,3298.628
FDV48,OUT045,1374.5372
FDN16,OUT019,33.29
FDM52,OUT013,2199.1023
FDA32,OUT027,6052.4893
FDH05,OUT017,3687.252
FDW25,OUT010,33.29
FDQ09,OUT046,1444.601
NCM17,OUT010,33.29
DRM59,OUT046,1604.7174
FDV47,OUT027,2185.801
DRE15,OUT035,844.7963
FDS25,OUT010,33.29
NCZ05,OUT018,1303.725
NCV05,OUT019,33.29
DRM37,OUT046,2124.9583
FDV58,OUT027,4855.5796
FDN22,OUT027,5899.395
NCO06,OUT049,262.5938
FDT56,OUT019,33.29
FDM02,OUT013,1239.0177
FDA09,OUT046,2692.749
NCC06,OUT035,1959.6884
NCL54,OUT049,2651.9805
NCB55,OUT017,632.5349
FDB12,OUT017,1667.7538
NCA54,OUT049,2667.2004
NCS38,OUT049,1741.9982
FDC02,OUT049,3798.519
FDK44,OUT019,33.29
FDE16,OUT035,3568.569
NCS05,OUT035,2214.5078
FDZ59,OUT045,2773.58
FDI20,OUT017,3189.177
FDQ14,OUT046,1656.1235
FDF53,OUT017,3011.4724
FDW25,OUT017,1331.3519
NCQ43,OUT010,33.29
FDX52,OUT013,2871.1743
FDE28,OUT045,3418.6782
FDN15,OUT017,1788.2908
FDO28,OUT017,1893.5245
FDQ33,OUT045,1875.7213
FDM22,OUT010,33.29
FDJ03,OUT017,705.14
FDI16,OUT045,601.5201
FDI09,OUT027,6139.788
FDX55,OUT013,3672.0347
FDS23,OUT027,3320.4766
DRC12,OUT045,2775.471
FDH41,OUT049,3182.2822
FDN01,OUT013,2801.3167
FDV55,OUT045,1885.9924
NCJ19,OUT013,436.20255
NCY29,OUT010,33.29
FDP03,OUT018,1882.6846
FDZ52,OUT045,1492.6057
FDH31,OUT010,33.29
FDQ19,OUT018,3072.6824
FDS15,OUT035,1788.2845
FDN32,OUT017,2748.3599
FDH32,OUT049,1267.1257
FDF33,OUT017,1455.3445
FDJ22,OUT046,2613.5754
FDG56,OUT010,33.29
FDC05,OUT046,3182.6465
FDK09,OUT013,3606.5935
NCV29,OUT045,2307.1438
NCC43,OUT019,354.563
NCA42,OUT049,2465.493
FDC10,OUT046,1873.9901
FDC16,OUT013,1073.5072
NCL17,OUT013,1708.1895
FDA51,OUT035,1727.0349
FDW01,OUT017,2447.6838
NCF30,OUT045,1556.9048
FDN49,OUT013,183.48994
FDY20,OUT045,1349.8121
FDC15,OUT045,1884.3135
FDY24,OUT046,956.673
NCG43,OUT017,1244.8331
FDA48,OUT013,3681.1978
NCF55,OUT017,321.73132
FDL38,OUT049,1315.2927
NCQ29,OUT018,3606.7236
FDC34,OUT017,2384.0132
FDP36,OUT027,1383.6938
FDN50,OUT010,33.29
FDO23,OUT049,823.8327
FDT56,OUT013,749.1784
FDT13,OUT027,4772.0723
FDZ03,OUT013,2586.1555
FDQ03,OUT010,540.77893
FDU44,OUT045,2494.1792
FDD03,OUT049,3080.3782
NCH30,OUT013,1573.0258
FDS60,OUT010,56.36404
FDG08,OUT046,2536.3594
FDX38,OUT017,742.35815
FDD22,OUT017,1629.1097
FDW51,OUT013,3230.8276
FDL09,OUT017,2583.9333
FDZ60,OUT045,1380.7034
NCH07,OUT046,1828.2317
NCQ41,OUT049,2778.7085
FDW04,OUT049,1967.7922
FDI08,OUT027,6429.465
FDR19,OUT019,33.29
FDV13,OUT046,1578.0828
FDB52,OUT017,3666.584
FDZ48,OUT027,2712.5918
NCO14,OUT049,669.47614
FDZ50,OUT013,2536.579
FDN27,OUT019,33.29
FDQ60,OUT013,1998.3287
FDR49,OUT017,608.35254
DRJ35,OUT027,1512.397
DRI49,OUT017,1077.7631
FDB47,OUT017,3302.1658
FDP37,OUT010,33.29
FDR26,OUT049,2133.9917
FDY31,OUT019,33.29
FDC11,OUT045,728.2199
DRP47,OUT035,3953.1045
NCY54,OUT018,2132.472
FDR27,OUT046,2113.3198
FDQ21,OUT019,33.29
NCQ29,OUT035,4073.434
FDJ02,OUT046,2574.5654
FDE21,OUT018,1436.1371
FDM39,OUT046,2081.0718
FDZ01,OUT017,1765.7753
NCB19,OUT018,931.89514
FDU03,OUT046,2901.0413
FDP27,OUT049,2833.974
DRF01,OUT045,2009.8031
FDM03,OUT049,1360.0101
FDV01,OUT046,2605.142
FDS16,OUT046,2426.1907
FDO45,OUT035,1509.0125
NCX06,OUT035,2684.9683
FDP13,OUT046,474.3815
NCR38,OUT018,3204.798
FDA01,OUT013,779.629
FDT26,OUT017,1799.3314
FDD44,OUT027,6612.0044
FDB26,OUT013,740.3155
FDP45,OUT019,300.9757
NCP55,OUT046,302.82788
FDT23,OUT017,1388.7565
FDO51,OUT045,401.0504
FDA44,OUT046,547.0567
NCJ31,OUT018,3315.118
FDX37,OUT045,1336.1763
NCD18,OUT049,3430.8284
FDN40,OUT027,4123.025
FDL33,OUT017,3101.3135
DRF48,OUT035,2856.681
FDW08,OUT035,1853.2498
FDX39,OUT018,3190.568
FDB38,OUT049,2557.7014
FDY46,OUT018,2417.4426
NCB06,OUT049,2104.6174
FDA34,OUT035,3104.8965
FDA35,OUT045,1896.3877
FDQ07,OUT035,3788.3813
FDU32,OUT045,1711.0741
FDU26,OUT013,1547.189
FDU13,OUT010,33.29
FDO09,OUT035,3738.0698
FDW03,OUT019,33.29
FDB38,OUT013,2338.308
FDL26,OUT010,33.29
NCN43,OUT045,1641.3452
FDH08,OUT045,3327.0051
NCC31,OUT019,33.29
FDH14,OUT035,2691.5562
FDL40,OUT017,1526.6523
FDD20,OUT035,2181.3567
NCV53,OUT035,3918.965
FDD16,OUT045,923.2389
FDP24,OUT035,1762.1592
FDQ25,OUT045,2690.877
FDM38,OUT035,1230.1144
NCT18,OUT010,200.4424
FDM34,OUT049,1744.2141
DRH37,OUT010,62.652122
NCE07,OUT013,2118.1562
FDG12,OUT013,1863.5283
FDB59,OUT010,375.65814
FDS10,OUT018,2329.3223
FDN21,OUT010,84.78384
FDM02,OUT045,1197.0728
FDO44,OUT049,1522.9324
NCN17,OUT017,1245.7662
FDH16,OUT018,1182.5807
FDL44,OUT046,2061.572
FDY47,OUT017,2169.9019
DRI39,OUT046,198.94191
NCX54,OUT018,1181.8165
FDE59,OUT046,33.29
FDO46,OUT045,2748.0654
DRE13,OUT046,472.30734
FDW14,OUT013,1136.8396
FDF35,OUT046,1285.319
FDO50,OUT019,33.29
DRF49,OUT017,1527.4423
FDT60,OUT049,1839.2988
FDP38,OUT045,524.176
FDA31,OUT027,4956.0444
FDY52,OUT010,33.29
FDD03,OUT027,5655.2036
FDN52,OUT018,1117.643
FDU20,OUT010,33.29
FDD22,OUT035,1691.5305
NCB55,OUT019,33.29
FDN27,OUT045,1187.9017
FDD16,OUT013,912.5561
FDW48,OUT046,810.63434
DRN35,OUT045,448.02704
FDX25,OUT049,2579.732
DRD49,OUT049,3686.5728
FDE21,OUT019,33.29
FDN44,OUT035,2778.3425
DRC01,OUT049,422.3734
NCK30,OUT046,2948.5286
FDU39,OUT013,812.33246
FDB49,OUT013,1483.5598
FDS12,OUT045,1908.4722
FDR57,OUT018,2180.4856
FDX22,OUT027,5010.9062
FDC60,OUT013,1477.5059
NCE42,OUT049,3347.3577
NCK42,OUT049,3399.7673
DRE01,OUT017,3756.407
FDE57,OUT018,1950.5773
DRK59,OUT019,33.29
FDB10,OUT027,5794.0015
FDQ25,OUT046,2910.2212
FDY26,OUT017,3298.2166
FDG28,OUT049,3977.83
FDM14,OUT049,1311.3501
NCH29,OUT049,1524.8329
FDD48,OUT049,1641.9948
FDC17,OUT045,3188.4265
DRH49,OUT027,1931.6544
FDN44,OUT018,2245.0608
FDC29,OUT045,1759.8921
DRK01,OUT019,33.29
FDD48,OUT017,1571.484
FDB59,OUT013,3170.9055
FDY45,OUT010,915.5095
FDX60,OUT035,1101.3075
FDT09,OUT010,95.526306
DRB24,OUT018,2053.7717
FDL13,OUT035,3670.1501
FDN16,OUT035,2061.331
FDK57,OUT013,1921.1818
FDO22,OUT027,1848.2356
FDC57,OUT010,468.74734
FDZ13,OUT027,1448.03
FDW27,OUT013,2211.4194
FDX10,OUT049,313.05447
FDY08,OUT018,1997.2605
FDA49,OUT017,1249.6106
FDC32,OUT018,1174.1587
FDO04,OUT035,717.00195
NCZ54,OUT013,2406.1873
FDY40,OUT045,651.34546
FDW36,OUT045,1604.9587
FDE11,OUT017,2789.8318
DRE37,OUT045,2694.2168
NCK19,OUT017,2947.178
FDT19,OUT035,2873.4404
FDE56,OUT045,857.86115
FDZ57,OUT010,33.29
FDB35,OUT035,1740.7902
FDF09,OUT010,33.29
FDO34,OUT046,2327.129
FDA55,OUT046,3387.193
NCM18,OUT035,972.49805
FDJ20,OUT019,33.29
DRQ35,OUT019,33.29
FDG02,OUT013,3281.8623
NCU29,OUT018,1924.7048
FDL27,OUT027,1855.3444
NCA54,OUT035,2656.7158
FDJ32,OUT035,1242.7935
FDB21,OUT019,553.5434
FDR46,OUT035,2231.7722
FDZ32,OUT046,1561.3458
DRF36,OUT017,2831.1987
NCU54,OUT017,2883.0293
NCI31,OUT017,388.37164
DRA59,OUT035,2476.1392
NCC55,OUT045,478.22888
FDE44,OUT018,507.45163
NCN26,OUT018,1333.3992
FDC11,OUT049,659.9903
FDV24,OUT035,2499.4307
FDR40,OUT019,33.29
NCQ17,OUT049,2179.1023
FDC46,OUT045,2302.71
NCM18,OUT046,673.63104
FDK16,OUT046,1090.7893
FDI28,OUT017,1201.7578
FDS11,OUT018,3009.2588
DRD13,OUT046,111.09509
FDL36,OUT035,1273.742
FDI27,OUT013,499.56735
FDJ53,OUT019,33.29
FDS44,OUT045,3676.4358
FDE28,OUT046,3691.5044
FDQ33,OUT018,1923.8661
FDB37,OUT017,3510.2073
FDQ31,OUT045,1274.7765
NCQ05,OUT046,2046.3024
FDE10,OUT013,2052.5579
FDF38,OUT017,603.60046
FDE50,OUT019,33.29
DRG37,OUT010,33.29
NCH06,OUT049,3675.5403
FDY14,OUT045,3800.6252
FDO27,OUT017,1525.9106
FDQ19,OUT049,3915.8762
FDZ26,OUT019,33.29
FDN51,OUT013,4302.8716
FDK20,OUT035,2237.7688
FDD40,OUT018,2241.5007
DRI25,OUT018,629.7178
FDH56,OUT017,2010.2825
FDI36,OUT027,5100.5093
DRH11,OUT018,428.87897
NCV18,OUT017,995.3558
DRI01,OUT049,2656.3813
DRE48,OUT049,3062.5237
FDS51,OUT035,1146.5063
FDM38,OUT017,813.6222
FDB60,OUT027,4640.8447
FDY58,OUT035,3568.4841
FDY22,OUT045,2054.687
FDF11,OUT027,5062.095
FDZ51,OUT035,1733.4554
FDQ45,OUT017,2891.8423
FDF17,OUT035,3363.9377
NCF31,OUT027,3468.9424
FDA37,OUT013,1790.432
FDO51,OUT046,631.2272
FDF34,OUT013,3129.5173
FDD57,OUT018,1154.3567
FDO37,OUT046,2921.974
FDR49,OUT049,229.90967
FDS39,OUT049,1991.3331
FDI48,OUT027,1503.1069
DRM35,OUT049,2473.2654
FDV57,OUT035,2622.7466
FDZ55,OUT013,2673.8774
FDI28,OUT035,1156.9447
FDS21,OUT045,797.5605
FDT34,OUT013,1639.5565
DRI25,OUT035,916.6341
FDT47,OUT010,33.29
DRH39,OUT045,607.6831
NCD54,OUT045,1809.8461
FDU16,OUT027,2347.4639
NCW29,OUT045,1507.5627
FDV25,OUT027,5466.8027
FDM56,OUT035,1898.4601
FDZ04,OUT027,1712.356
FDG59,OUT019,33.29
FDI56,OUT045,1123.0348
FDS33,OUT035,1261.0826
FDC23,OUT049,2486.051
FDT11,OUT049,2856.855
FDG17,OUT045,3821.0117
FDZ44,OUT045,1629.3
FDJ52,OUT013,2711.1204
DRI23,OUT046,1787.4282
DRE15,OUT010,33.29
NCF07,OUT013,1446.0406
NCR29,OUT049,763.6512
FDE44,OUT019,33.29
FDT23,OUT035,1467.0934
NCG06,OUT017,3562.101
NCU41,OUT010,629.58124
FDH46,OUT017,1674.3323
FDV31,OUT013,2941.6777
NCT41,OUT027,3651.1926
FDE22,OUT027,3969.858
FDC26,OUT045,1471.6383
DRF51,OUT017,127.53666
NCY53,OUT019,33.29
FDY21,OUT017,3013.066
FDL27,OUT013,1078.1772
FDZ34,OUT049,2873.748
NCF43,OUT010,33.29
FDC21,OUT035,2064.222
FDL26,OUT013,2414.2737
FDT25,OUT010,33.29
NCR30,OUT046,872.8493
DRL23,OUT019,33.29
NCR05,OUT049,2828.698
NCE19,OUT018,556.3674
FDY07,OUT035,982.7264
FDB10,OUT017,3623.7444
FDP57,OUT013,1616.7651
FDU48,OUT019,33.29
FDH48,OUT035,1210.7538
FDO33,OUT035,1770.5934
NCU29,OUT045,1942.5659
FDW35,OUT046,197.48627
FDH05,OUT010,624.32465
FDP26,OUT049,1238.7533
DRG27,OUT035,394.89566
FDQ33,OUT046,2036.8073
FDH20,OUT010,33.29
FDV14,OUT046,687.26483
DRD01,OUT046,569.2797
NCI17,OUT049,1421.5391
FDF39,OUT010,484.9162
FDX37,OUT046,1240.9313
NCX17,OUT035,3505.771
FDN03,OUT013,4157.0176
NCS41,OUT010,300.171
FDH34,OUT045,2429.5068
NCX53,OUT018,1864.5857
FDY31,OUT046,1896.7242
FDD20,OUT017,1903.9485
FDE51,OUT045,33.29
FDV27,OUT046,1369.6735
FDF16,OUT035,2526.4324
FDZ02,OUT049,1318.4741
NCK05,OUT045,306.66428
FDM12,OUT027,4948.5347
NCA05,OUT018,1977.6024
FDX33,OUT045,2347.9922
FDM25,OUT049,2975.2834
FDE41,OUT018,1103.383
